Entity,Code,Year,Gas Production - TWh
Middle East,,2009,4137.761008333334
Middle East,,2010,4746.4251583333335
Middle East,,2011,5199.716183333333
Middle East,,2012,5454.597947222222
Middle East,,2013,5625.923266666667
Middle East,,2014,5825.901141666666
Middle East,,2015,6008.093158333333
Middle East,,2016,6240.5273916666665
Middle East,,2017,6394.918325
Middle East,,2018,6633.201266666667
Middle East,,2019,6782.117716666667
Middle East,,2020,6865.809358333333
Myanmar,MMR,1970,0.0736874999999999
Myanmar,MMR,1971,0.1424625
Myanmar,MMR,1972,0.1522875
Myanmar,MMR,1973,0.1842188888888888
Myanmar,MMR,1974,1.6481438888888889
Myanmar,MMR,1975,1.7685
Myanmar,MMR,1976,2.45625
Myanmar,MMR,1977,2.25975
Myanmar,MMR,1978,2.65275
Myanmar,MMR,1979,2.65275
Myanmar,MMR,1980,3.43875
Myanmar,MMR,1981,4.1265
Myanmar,MMR,1982,4.42125
Myanmar,MMR,1983,5.8950000000000005
Myanmar,MMR,1984,6.287999999999999
Myanmar,MMR,1985,9.039
Myanmar,MMR,1986,10.51275
Myanmar,MMR,1987,11.69175
Myanmar,MMR,1988,10.218
Myanmar,MMR,1989,10.70925
Myanmar,MMR,1990,8.35125
Myanmar,MMR,1991,8.4495
Myanmar,MMR,1992,8.54775
Myanmar,MMR,1993,10.8075
Myanmar,MMR,1994,14.04975
Myanmar,MMR,1995,16.113
Myanmar,MMR,1996,15.72
Myanmar,MMR,1997,14.83575
Myanmar,MMR,1998,17.291999999999998
Myanmar,MMR,1999,16.899
Myanmar,MMR,2000,33.405
Myanmar,MMR,2001,68.775
Myanmar,MMR,2002,82.52999999999999
Myanmar,MMR,2003,94.32
Myanmar,MMR,2004,100.215
Myanmar,MMR,2005,119.865
Myanmar,MMR,2006,123.795
Myanmar,MMR,2007,132.834
Myanmar,MMR,2008,121.82999999999998
Myanmar,MMR,2009,113.52372277777776
Myanmar,MMR,2010,122.07877416666666
Myanmar,MMR,2011,125.50023805555556
Myanmar,MMR,2012,125.11101805555556
Myanmar,MMR,2013,128.60941916666667
Myanmar,MMR,2014,165.43191805555554
Myanmar,MMR,2015,192.1668375
Myanmar,MMR,2016,182.80075888888888
Myanmar,MMR,2017,177.98891666666668
Myanmar,MMR,2018,169.71708361111112
Myanmar,MMR,2019,184.81905
Myanmar,MMR,2020,176.79284555555554
Netherlands,NLD,1970,279.16666666666663
Netherlands,NLD,1971,385.8333333333333
Netherlands,NLD,1972,514.4444444444445
Netherlands,NLD,1973,625.5555555555554
Netherlands,NLD,1974,741.6666666666666
Netherlands,NLD,1975,803.3333333333333
Netherlands,NLD,1976,858.3333333333333
Netherlands,NLD,1977,861.1111111111111
Netherlands,NLD,1978,788.3333333333334
Netherlands,NLD,1979,826.6666666666666
Netherlands,NLD,1980,799.4444444444445
Netherlands,NLD,1981,742.2222222222223
Netherlands,NLD,1982,634.7222222222223
Netherlands,NLD,1983,675.8333333333333
Netherlands,NLD,1984,684.1666666666666
Netherlands,NLD,1985,716.3888888888889
Netherlands,NLD,1986,655
Netherlands,NLD,1987,656.1111111111111
Netherlands,NLD,1988,579.1666666666666
Netherlands,NLD,1989,633.0555555555555
Netherlands,NLD,1990,634.1666666666666
Netherlands,NLD,1991,717
Netherlands,NLD,1992,720.0555555555555
Netherlands,NLD,1993,734
Netherlands,NLD,1994,696.2777777777778
Netherlands,NLD,1995,707.8333333333334
Netherlands,NLD,1996,801.0833333333334
Netherlands,NLD,1997,709.4999999999999
Netherlands,NLD,1998,676.7777777777777
Netherlands,NLD,1999,629.3333333333334
Netherlands,NLD,2000,613.6111111111111
Netherlands,NLD,2001,646.4722222222223
Netherlands,NLD,2002,635.1944444444445
Netherlands,NLD,2003,607.1666666666666
Netherlands,NLD,2004,716.1666666666666
Netherlands,NLD,2005,653.3333333333333
Netherlands,NLD,2006,645.0277777777777
Netherlands,NLD,2007,620.0277777777777
Netherlands,NLD,2008,709.0833333333334
Netherlands,NLD,2009,655
Netherlands,NLD,2010,752.6666666666666
Netherlands,NLD,2011,694.9722222222222
Netherlands,NLD,2012,684.0277777777777
Netherlands,NLD,2013,724.0555555555554
Netherlands,NLD,2014,603.8611111111112
Netherlands,NLD,2015,458.72222222222223
Netherlands,NLD,2016,442.8611111111112
Netherlands,NLD,2017,379.30555555555554
Netherlands,NLD,2018,323.25
Netherlands,NLD,2019,278.4444444444444
Netherlands,NLD,2020,199.7222222222222
Nigeria,NGA,1970,1.0545
Nigeria,NGA,1971,1.95225
Nigeria,NGA,1972,2.61725
Nigeria,NGA,1973,4.009
Nigeria,NGA,1974,3.743
Nigeria,NGA,1975,3.3535
Nigeria,NGA,1976,6.22725
Nigeria,NGA,1977,8.1985
Nigeria,NGA,1978,9.93225
Nigeria,NGA,1979,13.091
Nigeria,NGA,1980,15.82225
Nigeria,NGA,1981,23.3035
Nigeria,NGA,1982,24.27725
Nigeria,NGA,1983,27.5215
Nigeria,NGA,1984,26.4765
Nigeria,NGA,1985,25.08
Nigeria,NGA,1986,29.2505
Nigeria,NGA,1987,28.9655
Nigeria,NGA,1988,34.82225
Nigeria,NGA,1989,40.318
Nigeria,NGA,1990,38.3895
Nigeria,NGA,1991,37.449
Nigeria,NGA,1992,40.5365
Nigeria,NGA,1993,46.189
Nigeria,NGA,1994,42.1895
Nigeria,NGA,1995,45.9135
Nigeria,NGA,1996,51.6515
Nigeria,NGA,1997,49.74597444444444
Nigeria,NGA,1998,60.17689027777777
Nigeria,NGA,1999,43.377165
Nigeria,NGA,2000,112.04464027777776
Nigeria,NGA,2001,152.6134238888889
Nigeria,NGA,2002,171.40391444444447
Nigeria,NGA,2003,213.9388911111111
Nigeria,NGA,2004,228.94196916666667
Nigeria,NGA,2005,229.83986694444445
Nigeria,NGA,2006,268.9150825
Nigeria,NGA,2007,336.3422780555556
Nigeria,NGA,2008,327.7921875
Nigeria,NGA,2009,231.91938777777776
Nigeria,NGA,2010,309.0666738888889
Nigeria,NGA,2011,364.2581555555556
Nigeria,NGA,2012,391.6030255555556
Nigeria,NGA,2013,330.9957083333333
Nigeria,NGA,2014,399.8253330555555
Nigeria,NGA,2015,475.65285416666666
Nigeria,NGA,2016,426.3702083333333
Nigeria,NGA,2017,472.0561894444445
Nigeria,NGA,2018,482.6955380555556
Nigeria,NGA,2019,492.7914861111111
Nigeria,NGA,2020,494.3113930555555
Non-OECD,,1970,2514.95411
Non-OECD,,1971,2755.3315283333336
Non-OECD,,1972,2939.20255
Non-OECD,,1973,3226.1311305555555
Non-OECD,,1974,3541.741783333333
Non-OECD,,1975,3912.0120416666655
Non-OECD,,1976,4335.207805555556
Non-OECD,,1977,4720.638272222222
Non-OECD,,1978,5108.754672222222
Non-OECD,,1979,5674.576016666667
Non-OECD,,1980,5955.251908333334
Non-OECD,,1981,6301.347522222222
Non-OECD,,1982,6801.434886111111
Non-OECD,,1983,7361.449983333333
Non-OECD,,1984,8146.993052777777
Non-OECD,,1985,8691.836622222223
Non-OECD,,1986,9364.420316666668
Non-OECD,,1987,9912.851616666669
Non-OECD,,1988,10540.767497222225
Non-OECD,,1989,10965.133505555556
Non-OECD,,1990,11361.650741666666
Non-OECD,,1991,11425.070352777777
Non-OECD,,1992,11293.491469444443
Non-OECD,,1993,11200.156816666666
Non-OECD,,1994,11091.392330555556
Non-OECD,,1995,11294.470525
Non-OECD,,1996,11856.518525
Non-OECD,,1997,11775.078027777778
Non-OECD,,1998,12208.144516666667
Non-OECD,,1999,12773.000947222225
Non-OECD,,2000,13454.62334722222
Non-OECD,,2001,13800.430394444444
Non-OECD,,2002,14485.33278611111
Non-OECD,,2003,15335.187952777776
Non-OECD,,2004,16196.992194444443
Non-OECD,,2005,16952.282405555554
Non-OECD,,2006,17773.25436388889
Non-OECD,,2007,18497.03446388889
Non-OECD,,2008,19252.36256944444
Non-OECD,,2009,18365.743025
Non-OECD,,2010,20198.78483888889
Non-OECD,,2011,21069.58333055556
Non-OECD,,2012,21398.03782777777
Non-OECD,,2013,21696.260430555554
Non-OECD,,2014,21957.838736111116
Non-OECD,,2015,22306.19868333333
Non-OECD,,2016,22553.61687777777
Non-OECD,,2017,23450.823741666663
Non-OECD,,2018,24219.94216111111
Non-OECD,,2019,24654.42205
Non-OECD,,2020,23752.117755555555
North America,,1970,6365.088805555555
North America,,1971,6576.337702777777
North America,,1972,6637.780308333334
North America,,1973,6689.9040444444445
North America,,1974,6423.288033333333
North America,,1975,6026.370547222223
North America,,1976,5987.913069444445
North America,,1977,6054.516869444445
North America,,1978,6041.315230555555
North America,,1979,6273.644005555556
North America,,1980,6214.339388888889
North America,,1981,6154.782766666666
North America,,1982,5842.892997222222
North America,,1983,5347.213208333334
North America,,1984,5780.797141666666
North America,,1985,5561.586819444445
North America,,1986,5364.634841666666
North America,,1987,5589.047711111111
North America,,1988,5841.076597222222
North America,,1989,5955.502105555555
North America,,1990,6132.118533333333
North America,,1991,6164.460222222222
North America,,1992,6305.7116
North America,,1993,6500.221647222222
North America,,1994,6825.009727777778
North America,,1995,6852.483580555555
North America,,1996,6949.551811111111
North America,,1997,7023.772722222222
North America,,1998,7158.66255
North America,,1999,7149.135158333333
North America,,2000,7282.836252777777
North America,,2001,7444.549163888889
North America,,2002,7256.790697222222
North America,,2003,7287.432152777778
North America,,2004,7168.723277777777
North America,,2005,7129.051469444445
North America,,2006,7295.736563888889
North America,,2007,7434.265894444444
North America,,2008,7597.896516666667
North America,,2009,7652.163872222222
North America,,2010,7759.263397222222
North America,,2011,8205.288625
North America,,2012,8502.802147222223
North America,,2013,8601.011241666667
North America,,2014,9150.178855555556
North America,,2015,9490.058255555556
North America,,2016,9429.908605555554
North America,,2017,9583.411302777777
North America,,2018,10529.034738888888
North America,,2019,11302.682661111112
North America,,2020,11098.875969444443
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,26.3498825
Norway,NOR,1978,140.94239416666667
Norway,NOR,1979,205.14702055555557
Norway,NOR,1980,249.0015461111111
Norway,NOR,1981,247.63988583333332
Norway,NOR,1982,237.8033672222222
Norway,NOR,1983,234.3547772222222
Norway,NOR,1984,257.6787552777778
Norway,NOR,1985,259.8926158333333
Norway,NOR,1986,258.9403022222222
Norway,NOR,1987,279.39754361111113
Norway,NOR,1988,281.1709822222222
Norway,NOR,1989,285.2219802777778
Norway,NOR,1990,252.8835511111111
Norway,NOR,1991,248.39309416666669
Norway,NOR,1992,256.3990655555555
Norway,NOR,1993,246.17819138888888
Norway,NOR,1994,266.40295944444443
Norway,NOR,1995,276.04998
Norway,NOR,1996,371.1745841666667
Norway,NOR,1997,426.2263758333333
Norway,NOR,1998,438.6310477777778
Norway,NOR,1999,481.0726105555555
Norway,NOR,2000,494.2247738888889
Norway,NOR,2001,536.3121533333333
Norway,NOR,2002,651.0193980555555
Norway,NOR,2003,724.1274044444444
Norway,NOR,2004,785.8502947222222
Norway,NOR,2005,851.9877852777777
Norway,NOR,2006,880.0328377777777
Norway,NOR,2007,896.3240205555555
Norway,NOR,2008,993.2881938888888
Norway,NOR,2009,1034.6422547222223
Norway,NOR,2010,1061.95384
Norway,NOR,2011,1005.0689008333331
Norway,NOR,2012,1138.6252391666667
Norway,NOR,2013,1079.3039905555556
Norway,NOR,2014,1074.9113938888888
Norway,NOR,2015,1161.3087769444444
Norway,NOR,2016,1158.9093088888887
Norway,NOR,2017,1237.2922247222225
Norway,NOR,2018,1212.8686655555557
Norway,NOR,2019,1142.5978691666664
Norway,NOR,2020,1114.5425838888889
OECD,,1970,7246.037133333333
OECD,,1971,7684.067852777778
OECD,,1972,8015.1275611111105
OECD,,1973,8255.183352777778
OECD,,1974,8180.070616666666
OECD,,1975,7839.898266666666
OECD,,1976,7922.920972222222
OECD,,1977,8054.385269444445
OECD,,1978,8099.417574999999
OECD,,1979,8424.410883333334
OECD,,1980,8329.251694444443
OECD,,1981,8229.108905555555
OECD,,1982,7795.3057055555555
OECD,,1983,7365.78633611111
OECD,,1984,7840.742413888889
OECD,,1985,7717.533052777777
OECD,,1986,7469.566308333334
OECD,,1987,7764.828658333333
OECD,,1988,7916.156955555555
OECD,,1989,8110.320799999999
OECD,,1990,8335.360297222222
OECD,,1991,8534.484141666668
OECD,,1992,8724.726591666666
OECD,,1993,9046.035086111113
OECD,,1994,9451.026027777778
OECD,,1995,9588.928338888889
OECD,,1996,10043.353275
OECD,,1997,10107.806855555556
OECD,,1998,10254.107502777775
OECD,,1999,10329.661852777775
OECD,,2000,10552.461147222222
OECD,,2001,10773.668402777776
OECD,,2002,10662.887291666668
OECD,,2003,10712.542883333334
OECD,,2004,10729.038533333332
OECD,,2005,10628.215386111113
OECD,,2006,10748.10197222222
OECD,,2007,10786.079675
OECD,,2008,11102.2065
OECD,,2009,11048.340972222222
OECD,,2010,11308.904755555555
OECD,,2011,11510.02398611111
OECD,,2012,11870.251047222222
OECD,,2013,11964.274133333332
OECD,,2014,12421.09649722222
OECD,,2015,12810.374025
OECD,,2016,12967.083941666668
OECD,,2017,13311.31923888889
OECD,,2018,14308.622688888889
OECD,,2019,15107.696691666666
OECD,,2020,14784.510566666668
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,3.025425
Oman,OMN,1979,5.0895
Oman,OMN,1980,6.4608375
Oman,OMN,1981,7.615399999999999
Oman,OMN,1982,8.3317
Oman,OMN,1983,10.34865
Oman,OMN,1984,13.0065
Oman,OMN,1985,16.559725
Oman,OMN,1986,19.35895
Oman,OMN,1987,21.686925
Oman,OMN,1988,21.8235875
Oman,OMN,1989,22.648275
Oman,OMN,1990,24.476725
Oman,OMN,1991,24.816025
Oman,OMN,1992,27.12515
Oman,OMN,1993,26.03185
Oman,OMN,1994,27.2571
Oman,OMN,1995,38.180675
Oman,OMN,1996,41.2815
Oman,OMN,1997,46.95535
Oman,OMN,1998,48.755525
Oman,OMN,1999,51.3851
Oman,OMN,2000,103.2110786111111
Oman,OMN,2001,154.2464097222222
Oman,OMN,2002,166.44097916666666
Oman,OMN,2003,183.35489916666663
Oman,OMN,2004,186.57536944444445
Oman,OMN,2005,208.4939883333333
Oman,OMN,2006,242.91458277777772
Oman,OMN,2007,246.0651755555556
Oman,OMN,2008,241.36315638888888
Oman,OMN,2009,239.13970416666663
Oman,OMN,2010,256.9776097222222
Oman,OMN,2011,271.27878277777774
Oman,OMN,2012,283.21993000000003
Oman,OMN,2013,307.8590211111111
Oman,OMN,2014,293.4907975
Oman,OMN,2015,307.4711788888889
Oman,OMN,2016,314.7750297222222
Oman,OMN,2017,323.23413944444445
Oman,OMN,2018,363.3264797222223
Oman,OMN,2019,366.90194638888886
Oman,OMN,2020,369.3040494444445
Pakistan,PAK,1970,29.103925
Pakistan,PAK,1971,29.020425
Pakistan,PAK,1972,26.89535
Pakistan,PAK,1973,30.63615
Pakistan,PAK,1974,33.89265
Pakistan,PAK,1975,38.07599999999999
Pakistan,PAK,1976,38.82749999999999
Pakistan,PAK,1977,42.418
Pakistan,PAK,1978,43.587
Pakistan,PAK,1979,49.098
Pakistan,PAK,1980,59.953
Pakistan,PAK,1981,65.3805
Pakistan,PAK,1982,71.309
Pakistan,PAK,1983,70.30699999999999
Pakistan,PAK,1984,72.144
Pakistan,PAK,1985,73.647
Pakistan,PAK,1986,78.991
Pakistan,PAK,1987,84.5855
Pakistan,PAK,1988,89.67899999999999
Pakistan,PAK,1989,95.6075
Pakistan,PAK,1990,102.1205
Pakistan,PAK,1991,110.3035
Pakistan,PAK,1992,108.216
Pakistan,PAK,1993,124.582
Pakistan,PAK,1994,127.0035
Pakistan,PAK,1995,130.26
Pakistan,PAK,1996,141.5325
Pakistan,PAK,1997,141.11499999999998
Pakistan,PAK,1998,148.63
Pakistan,PAK,1999,169.505
Pakistan,PAK,2000,179.525
Pakistan,PAK,2001,189.545
Pakistan,PAK,2002,205.4935
Pakistan,PAK,2003,255.5038025
Pakistan,PAK,2004,306.76594833333337
Pakistan,PAK,2005,326.1018863888889
Pakistan,PAK,2006,333.19478444444445
Pakistan,PAK,2007,338.00255305555555
Pakistan,PAK,2008,346.0761097222222
Pakistan,PAK,2009,347.0166905555556
Pakistan,PAK,2010,353.4839533333333
Pakistan,PAK,2011,353.3964683333333
Pakistan,PAK,2012,365.9723058333333
Pakistan,PAK,2013,355.8572863888889
Pakistan,PAK,2014,349.8668944444445
Pakistan,PAK,2015,350.47566166666667
Pakistan,PAK,2016,346.78688666666665
Pakistan,PAK,2017,346.51497638888884
Pakistan,PAK,2018,342.0010388888889
Pakistan,PAK,2019,326.8622958333333
Pakistan,PAK,2020,306.1092205555556
Peru,PER,1970,3.975125
Peru,PER,1971,4.745125
Peru,PER,1972,4.56225
Peru,PER,1973,4.466
Peru,PER,1974,4.60075
Peru,PER,1975,5.67875
Peru,PER,1976,6.16
Peru,PER,1977,6.1166875
Peru,PER,1978,6.391
Peru,PER,1979,5.909750000000001
Peru,PER,1980,6.3525
Peru,PER,1981,7.295749999999999
Peru,PER,1982,7.6566875
Peru,PER,1983,5.0435
Peru,PER,1984,6.8145
Peru,PER,1985,5.313
Peru,PER,1986,5.635437499999999
Peru,PER,1987,5.60175
Peru,PER,1988,5.284125
Peru,PER,1989,4.4804375
Peru,PER,1990,4.2879375
Peru,PER,1991,4.02325
Peru,PER,1992,3.628625
Peru,PER,1993,3.821125
Peru,PER,1994,3.98475
Peru,PER,1995,3.859625
Peru,PER,1996,3.917375
Peru,PER,1997,2.319625
Peru,PER,1998,3.936625
Peru,PER,1999,3.955875
Peru,PER,2000,3.3254375
Peru,PER,2001,3.56125
Peru,PER,2002,4.25425
Peru,PER,2003,5.033875
Peru,PER,2004,8.2775
Peru,PER,2005,14.599701111111113
Peru,PER,2006,17.0864425
Peru,PER,2007,25.75199333333333
Peru,PER,2008,34.979435
Peru,PER,2009,35.857998888888886
Peru,PER,2010,73.14945916666667
Peru,PER,2011,114.8054072222222
Peru,PER,2012,119.5807475
Peru,PER,2013,123.99125555555555
Peru,PER,2014,131.27230027777776
Peru,PER,2015,126.5671661111111
Peru,PER,2016,140.18435333333332
Peru,PER,2017,130.10746916666665
Peru,PER,2018,128.11485583333334
Peru,PER,2019,134.95792138888888
Peru,PER,2020,120.89741027777778
Poland,POL,1970,51.19325
Poland,POL,1971,52.79024999999999
Poland,POL,1972,55.84075
Poland,POL,1973,56.64775
Poland,POL,1974,54.83525
Poland,POL,1975,56.43775
Poland,POL,1976,61.4325
Poland,POL,1977,64.661
Poland,POL,1978,69.33525
Poland,POL,1979,62.208
Poland,POL,1980,52.83525
Poland,POL,1981,46.959
Poland,POL,1982,43.278
Poland,POL,1983,42.31125
Poland,POL,1984,46.4745
Poland,POL,1985,48.062
Poland,POL,1986,43.63425
Poland,POL,1987,43.837
Poland,POL,1988,43.505
Poland,POL,1989,40.28375
Poland,POL,1990,27.65525
Poland,POL,1991,30.915
Poland,POL,1992,29.7705
Poland,POL,1993,38.041
Poland,POL,1994,36.04525
Poland,POL,1995,36.858
Poland,POL,1996,36.52025
Poland,POL,1997,37.264
Poland,POL,1998,37.78125
Poland,POL,1999,36.0785
Poland,POL,2000,38.5345
Poland,POL,2001,40.61225
Poland,POL,2002,41.50925
Poland,POL,2003,41.99925
Poland,POL,2004,45.6545
Poland,POL,2005,45.175
Poland,POL,2006,45.1285
Poland,POL,2007,45.3186111111111
Poland,POL,2008,42.91305555555556
Poland,POL,2009,42.797222222222224
Poland,POL,2010,42.94916666666667
Poland,POL,2011,44.77361111111111
Poland,POL,2012,45.43583333333333
Poland,POL,2013,44.46305555555555
Poland,POL,2014,43.33722222222222
Poland,POL,2015,42.8325
Poland,POL,2016,41.31805555555555
Poland,POL,2017,40.400000000000006
Poland,POL,2018,39.81305555555556
Poland,POL,2019,39.85194444444445
Poland,POL,2020,39.2771075
Qatar,QAT,1970,10.40175
Qatar,QAT,1971,10.40175
Qatar,QAT,1972,11.41605
Qatar,QAT,1973,16.353
Qatar,QAT,1974,13.4343
Qatar,QAT,1975,20.73105
Qatar,QAT,1976,11.3229
Qatar,QAT,1977,16.05285
Qatar,QAT,1978,15.30765
Qatar,QAT,1979,45.1467
Qatar,QAT,1980,49.06934999999999
Qatar,QAT,1981,44.74305
Qatar,QAT,1982,52.31925
Qatar,QAT,1983,54.18225
Qatar,QAT,1984,61.3755
Qatar,QAT,1985,56.511
Qatar,QAT,1986,60.03
Qatar,QAT,1987,58.0635
Qatar,QAT,1988,60.651
Qatar,QAT,1989,64.17
Qatar,QAT,1990,65.205
Qatar,QAT,1991,78.9705
Qatar,QAT,1992,82.25772527777778
Qatar,QAT,1993,85.7181575
Qatar,QAT,1994,89.40333749999999
Qatar,QAT,1995,93.08851722222222
Qatar,QAT,1996,97.03910388888887
Qatar,QAT,1997,134.11154166666668
Qatar,QAT,1998,162.29365916666666
Qatar,QAT,1999,213.64838027777776
Qatar,QAT,2000,257.715
Qatar,QAT,2001,279.45
Qatar,QAT,2002,305.325
Qatar,QAT,2003,324.99
Qatar,QAT,2004,405.4095
Qatar,QAT,2005,474.03
Qatar,QAT,2006,524.745
Qatar,QAT,2007,654.12
Qatar,QAT,2008,796.75335
Qatar,QAT,2009,924.255
Qatar,QAT,2010,1231.1125975
Qatar,QAT,2011,1503.5589899999998
Qatar,QAT,2012,1625.4632977777778
Qatar,QAT,2013,1678.8921358333334
Qatar,QAT,2014,1694.2522783333332
Qatar,QAT,2015,1757.6361894444444
Qatar,QAT,2016,1745.491446111111
Qatar,QAT,2017,1704.675208333333
Qatar,QAT,2018,1690.661298888889
Qatar,QAT,2019,1721.0408994444444
Qatar,QAT,2020,1713.187211111111
Romania,ROU,1970,217.42856055555555
Romania,ROU,1971,232.36145666666667
Romania,ROU,1972,237.68697944444443
Romania,ROU,1973,251.63677388888888
Romania,ROU,1974,259.7159136111111
Romania,ROU,1975,282.1222466666667
Romania,ROU,1976,307.73414388888887
Romania,ROU,1977,325.8959005555556
Romania,ROU,1978,328.1230219444444
Romania,ROU,1979,313.5255916666666
Romania,ROU,1980,323.7340086111111
Romania,ROU,1981,340.74958944444444
Romania,ROU,1982,344.52358194444446
Romania,ROU,1983,341.8864463888889
Romania,ROU,1984,339.4449994444445
Romania,ROU,1985,324.4515330555556
Romania,ROU,1986,328.34200666666663
Romania,ROU,1987,312.0579280555556
Romania,ROU,1988,305.59088888888886
Romania,ROU,1989,273.9452630555556
Romania,ROU,1990,266.45275
Romania,ROU,1991,233.2685
Romania,ROU,1992,204.82325
Romania,ROU,1993,194.92025
Romania,ROU,1994,172.3985
Romania,ROU,1995,168.003
Romania,ROU,1996,160.0755
Romania,ROU,1997,138.4895
Romania,ROU,1998,129.669
Romania,ROU,1999,130.167
Romania,ROU,2000,127.55925
Romania,ROU,2001,125.374
Romania,ROU,2002,123.266
Romania,ROU,2003,121.28375
Romania,ROU,2004,120.68975
Romania,ROU,2005,112.82625
Romania,ROU,2006,111.164
Romania,ROU,2007,107.37675
Romania,ROU,2008,104.5835
Romania,ROU,2009,103.954
Romania,ROU,2010,100.2345
Romania,ROU,2011,100.795
Romania,ROU,2012,100.97975
Romania,ROU,2013,100.019
Romania,ROU,2014,101.943
Romania,ROU,2015,102.17225
Romania,ROU,2016,90.52775
Romania,ROU,2017,100.11401027777777
Romania,ROU,2018,99.57649555555555
Romania,ROU,2019,96.22586638888887
Romania,ROU,2020,87.05940916666667
Russia,RUS,1970,1875.0138644444444
Russia,RUS,1971,2011.937380555556
Russia,RUS,1972,2097.1889644444445
Russia,RUS,1973,2238.3276977777778
Russia,RUS,1974,2468.5069744444445
Russia,RUS,1975,2740.061686388889
Russia,RUS,1976,3040.194625
Russia,RUS,1977,3277.4782
Russia,RUS,1978,3525.569780555556
Russia,RUS,1979,3851.448694444444
Russia,RUS,1980,4122.387702777778
Russia,RUS,1981,4407.506888888888
Russia,RUS,1982,4742.829786111111
Russia,RUS,1983,5074.363722222222
Russia,RUS,1984,5564.086711111111
Russia,RUS,1985,4248.8122416666665
Russia,RUS,1986,4625.671091666666
Russia,RUS,1987,5005.472713888889
Russia,RUS,1988,5423.898230555556
Russia,RUS,1989,5662.998524999999
Russia,RUS,1990,5995.899705555556
Russia,RUS,1991,5913.134219444444
Russia,RUS,1992,5922.330383333334
Russia,RUS,1993,5685.988938888889
Russia,RUS,1994,5584.831122222223
Russia,RUS,1995,5411.943216666667
Russia,RUS,1996,5523.216813888888
Russia,RUS,1997,5235.376844444445
Russia,RUS,1998,5412.862830555556
Russia,RUS,1999,5444.129794444444
Russia,RUS,2000,5370.560472222222
Russia,RUS,2001,5347.570058333334
Russia,RUS,2002,5475.396755555556
Russia,RUS,2003,5706.220502777777
Russia,RUS,2004,5825.77065
Russia,RUS,2005,5894.741888888889
Russia,RUS,2006,6047.812058333333
Russia,RUS,2007,6016.131269444445
Russia,RUS,2008,6114.530236111111
Russia,RUS,2009,5361.897683333333
Russia,RUS,2010,5983.867441666667
Russia,RUS,2011,6168.277222222223
Russia,RUS,2012,6018.549861111112
Russia,RUS,2013,6144.962186111111
Russia,RUS,2014,5911.551558333334
Russia,RUS,2015,5844.395641666667
Russia,RUS,2016,5892.753677777778
Russia,RUS,2017,6355.608625
Russia,RUS,2018,6691.129794444444
Russia,RUS,2019,6790.448377777778
Russia,RUS,2020,6384.897491666667
Saudi Arabia,SAU,1970,15.3615
Saudi Arabia,SAU,1971,12.815499999999998
Saudi Arabia,SAU,1972,14.5255
Saudi Arabia,SAU,1973,17.099999999999998
Saudi Arabia,SAU,1974,21.641
Saudi Arabia,SAU,1975,25.745
Saudi Arabia,SAU,1976,27.79225
Saudi Arabia,SAU,1977,39.1115
Saudi Arabia,SAU,1978,53.9315
Saudi Arabia,SAU,1979,66.215
Saudi Arabia,SAU,1980,92.378
Saudi Arabia,SAU,1981,107.711
Saudi Arabia,SAU,1982,114.1615
Saudi Arabia,SAU,1983,111.473
Saudi Arabia,SAU,1984,172.9
Saudi Arabia,SAU,1985,178.6
Saudi Arabia,SAU,1986,239.4
Saudi Arabia,SAU,1987,254.6
Saudi Arabia,SAU,1988,276.45
Saudi Arabia,SAU,1989,283.1
Saudi Arabia,SAU,1990,318.44
Saudi Arabia,SAU,1991,334.115
Saudi Arabia,SAU,1992,363.375
Saudi Arabia,SAU,1993,380.38
Saudi Arabia,SAU,1994,406.315
Saudi Arabia,SAU,1995,407.835
Saudi Arabia,SAU,1996,421.895
Saudi Arabia,SAU,1997,430.73
Saudi Arabia,SAU,1998,444.79
Saudi Arabia,SAU,1999,438.9
Saudi Arabia,SAU,2000,473.195
Saudi Arabia,SAU,2001,510.055
Saudi Arabia,SAU,2002,538.65
Saudi Arabia,SAU,2003,570.5699999999999
Saudi Arabia,SAU,2004,623.9599999999999
Saudi Arabia,SAU,2005,676.78
Saudi Arabia,SAU,2006,697.8795
Saudi Arabia,SAU,2007,706.99
Saudi Arabia,SAU,2008,764.18
Saudi Arabia,SAU,2009,745.2750000000001
Saudi Arabia,SAU,2010,832.77
Saudi Arabia,SAU,2011,876.47
Saudi Arabia,SAU,2012,943.635
Saudi Arabia,SAU,2013,950.285
Saudi Arabia,SAU,2014,972.61
Saudi Arabia,SAU,2015,992.275
Saudi Arabia,SAU,2016,1053.1699999999998
Saudi Arabia,SAU,2017,1092.50209
Saudi Arabia,SAU,2018,1120.9999999999998
Saudi Arabia,SAU,2019,1111.5
Saudi Arabia,SAU,2020,1121.0005797222225
South & Central America,,1970,186.9968125
South & Central America,,1971,192.0940647222222
South & Central America,,1972,202.69667416666667
