Entity,Code,Year,Oil Production - TWh
Mexico,MEX,2015,1483.0003362060002
Mexico,MEX,2016,1411.306997681
Mexico,MEX,2017,1273.155767493
Mexico,MEX,2018,1189.640518849
Mexico,MEX,2019,1103.9011371424
Mexico,MEX,2020,1105.4672065423
Middle East,,1965,4869.375371688
Middle East,,1966,5433.497356999
Middle East,,1967,5812.476398159
Middle East,,1968,6540.520646958001
Middle East,,1969,7195.50212008
Middle East,,1970,8062.907624972
Middle East,,1971,9441.675739964
Middle East,,1972,10508.557761609
Middle East,,1973,12312.3590816
Middle East,,1974,12691.22507916
Middle East,,1975,11382.577300999
Middle East,,1976,12946.71895513
Middle East,,1977,13003.795703840002
Middle East,,1978,12381.33141299
Middle East,,1979,12666.38622525
Middle East,,1980,10862.523370929
Middle East,,1981,9274.544917644002
Middle East,,1982,7671.809457413
Middle East,,1983,6724.916289177
Middle East,,1984,6388.680449711
Middle East,,1985,5979.257848301001
Middle East,,1986,7332.517303956
Middle East,,1987,7296.038099346
Middle East,,1988,8548.914218322
Middle East,,1989,9154.464973423
Middle East,,1990,9738.97763072
Middle East,,1991,9581.016274886
Middle East,,1992,10618.614392656
Middle East,,1993,11024.773761441002
Middle East,,1994,11271.940170132
Middle East,,1995,11343.450936265
Middle East,,1996,11567.16526155
Middle East,,1997,11925.96598522
Middle East,,1998,12780.77603264
Middle East,,1999,12311.706661860002
Middle East,,2000,13129.18508382
Middle East,,2001,12871.76976903
Middle East,,2002,11847.88704982
Middle East,,2003,12903.04090845
Middle East,,2004,13842.066274690002
Middle East,,2005,14217.52247255
Middle East,,2006,14389.587229330002
Middle East,,2007,14167.83837986
Middle East,,2008,14789.69764322
Middle East,,2009,13740.990805310004
Middle East,,2010,14073.972894090002
Middle East,,2011,15356.100507620002
Middle East,,2012,15627.67348661
Middle East,,2013,15426.68568741
Middle East,,2014,15571.30681918
Middle East,,2015,16418.70966145
Middle East,,2016,17442.2233375
Middle East,,2017,17156.46047921
Middle East,,2018,17312.00593747
Middle East,,2019,16439.059114390002
Middle East,,2020,15087.44306496
Nigeria,NGA,1965,157.0803359999
Nigeria,NGA,1966,239.2295708987
Nigeria,NGA,1967,182.8020978745
Nigeria,NGA,1968,81.16798299129
Nigeria,NGA,1969,309.5204433043
Nigeria,NGA,1970,620.4730559806001
Nigeria,NGA,1971,877.1750931014001
Nigeria,NGA,1972,1043.0057093334
Nigeria,NGA,1973,1176.842210917
Nigeria,NGA,1974,1291.816767729
Nigeria,NGA,1975,1021.5377652175
Nigeria,NGA,1976,1187.2388598840002
Nigeria,NGA,1977,1194.4859652910002
Nigeria,NGA,1978,1086.7255317875
Nigeria,NGA,1979,1318.738687221
Nigeria,NGA,1980,1182.191853912
Nigeria,NGA,1981,824.7004076137
Nigeria,NGA,1982,737.2807894492
Nigeria,NGA,1983,707.7781005023
Nigeria,NGA,1984,797.3188987826001
Nigeria,NGA,1985,858.6714649082002
Nigeria,NGA,1986,840.1678367150001
Nigeria,NGA,1987,772.0538616618
Nigeria,NGA,1988,794.1684934396001
Nigeria,NGA,1989,1011.5125796135
Nigeria,NGA,1990,1017.4709770483
Nigeria,NGA,1991,1117.5122083222002
Nigeria,NGA,1992,1159.6451922898
Nigeria,NGA,1993,1144.7253358036
Nigeria,NGA,1994,1096.4194088132
Nigeria,NGA,1995,1105.5587498776
Nigeria,NGA,1996,1121.2940383477
Nigeria,NGA,1997,1122.7621593061
Nigeria,NGA,1998,1150.4364452462
Nigeria,NGA,1999,1073.8615955329
Nigeria,NGA,2000,1239.155503198
Nigeria,NGA,2001,1224.60045818
Nigeria,NGA,2002,1104.9844454749
Nigeria,NGA,2003,1304.62783726
Nigeria,NGA,2004,1414.9651502160002
Nigeria,NGA,2005,1408.902675446
Nigeria,NGA,2006,1343.79925894
Nigeria,NGA,2007,1246.662234399
Nigeria,NGA,2008,1230.005507658
Nigeria,NGA,2009,1243.3237603260002
Nigeria,NGA,2010,1419.975150691
Nigeria,NGA,2011,1377.178920849
Nigeria,NGA,2012,1354.211105991
Nigeria,NGA,2013,1272.987173198
Nigeria,NGA,2014,1270.970067161
Nigeria,NGA,2015,1229.753018032
Nigeria,NGA,2016,1062.1005212461
Nigeria,NGA,2017,1098.9464853493
Nigeria,NGA,2018,1120.6777952346
Nigeria,NGA,2019,1176.256193825
Nigeria,NGA,2020,1010.2509622144
Non-OECD,,1965,12110.694649
Non-OECD,,1966,13312.23508503
Non-OECD,,1967,14326.49244408
Non-OECD,,1968,15966.74362453
Non-OECD,,1969,17537.69732205
Non-OECD,,1970,19594.39838022
Non-OECD,,1971,21124.962785720003
Non-OECD,,1972,22599.12147025
Non-OECD,,1973,25341.4997188
Non-OECD,,1974,25689.174056360003
Non-OECD,,1975,24213.8514298
Non-OECD,,1976,26956.067114210004
Non-OECD,,1977,27682.821325030003
Non-OECD,,1978,27406.28168476
Non-OECD,,1979,28426.722703180003
Non-OECD,,1980,26331.446295720005
Non-OECD,,1981,24024.468556320004
Non-OECD,,1982,22200.9682458
Non-OECD,,1983,21516.75500493
Non-OECD,,1984,21649.20152706
Non-OECD,,1985,21205.12443315
Non-OECD,,1986,23006.33166187
Non-OECD,,1987,23009.618044010003
Non-OECD,,1988,24548.63356346
Non-OECD,,1989,25414.51842957
Non-OECD,,1990,26060.67970604
Non-OECD,,1991,25675.13571596
Non-OECD,,1992,26086.27245144
Non-OECD,,1993,26026.26976918
Non-OECD,,1994,26072.81894885
Non-OECD,,1995,26422.67342295
Non-OECD,,1996,27037.510282970004
Non-OECD,,1997,27743.36615137
Non-OECD,,1998,28782.7886905
Non-OECD,,1999,28079.665779060004
Non-OECD,,2000,29726.77797334
Non-OECD,,2001,29873.591778790003
Non-OECD,,2002,29338.932348110004
Non-OECD,,2003,31316.393110710003
Non-OECD,,2004,33697.30583043001
Non-OECD,,2005,34626.4968803
Non-OECD,,2006,35298.35236229
Non-OECD,,2007,35364.6867073
Non-OECD,,2008,36180.58537984
Non-OECD,,2009,35010.67663649
Non-OECD,,2010,35816.28015391
Non-OECD,,2011,36093.17205525
Non-OECD,,2012,36841.32106993
Non-OECD,,2013,36302.23454019
Non-OECD,,2014,36419.75418992
Non-OECD,,2015,37415.72910756
Non-OECD,,2016,38008.13978043001
Non-OECD,,2017,37762.34608041
Non-OECD,,2018,37645.11841346
